,respondent_id,h1n1_vaccine,seasonal_vaccine
1761,28468,0.9713623357276653,0.23659039335988574
1762,28469,0.9928190709774409,0.9706238848832709
1763,28470,0.24906663544122654,0.07279919499543458
1764,28471,0.9975741885368163,0.7713116115930815
1765,28472,0.509084266054706,0.32701969535027525
1766,28473,0.7634640655658195,0.9975848179699761
1767,28474,0.0830643172611338,0.025157935301306732
1768,28475,0.004558181285283475,0.00983062389256685
1769,28476,0.2197100213978571,0.03057712467814568
1770,28477,0.9976384669592306,0.5918455812927785
1771,28478,0.029969103496550777,0.47928531974913274
1772,28479,0.9723643174984806,0.5868864560931273
1773,28480,0.9999743803450122,0.9999786957668259
1774,28481,0.8598517345918297,0.17273472943671714
1775,28482,0.7078024195580834,0.4888707604688907
1776,28483,0.7639339688492671,0.9934611816747337
1777,28484,0.9544018893068446,0.5881075223682405
1778,28485,0.9691652074533995,0.9425929143395976
1779,28486,0.9954365475608561,0.9982469818456827
1780,28487,0.9188237952408296,0.4795799200063761
1781,28488,0.9685275733265029,0.984677864344008
1782,28489,0.2994249287598622,0.3260364934648757
1783,28490,0.9696890858205522,0.2831301934053359
1784,28491,0.8946985667410707,0.48618637750870114
1785,28492,0.9856042335117328,0.9352751202211904
1786,28493,0.9844846705228418,0.6476377176128758
1787,28494,0.968429961415728,0.45253696251550257
1788,28495,0.9992001050123694,0.9981813257833625
1789,28496,0.9555059454082379,0.025800913594526725
1790,28497,0.3528862343645529,0.10120692829724579
1791,28498,0.9971771975273273,0.9923335283837044
1792,28499,0.010339719281797194,0.0008191404595449155
1793,28500,0.9596083574517525,0.5687353084342165
1794,28501,0.9873960741273127,0.9935089274163302
1795,28502,0.9465351484959663,0.5699573701054892
1796,28503,0.922351501578174,0.9989835430638903
1797,28504,0.9811191549911628,0.8937054119528268
1798,28505,0.09550057876478109,0.0726622062125195
1799,28506,0.9393453771160496,0.04783359491906492
1800,28507,0.8983137125797265,0.21966937935315858
1801,28508,0.9764518707088974,0.6841300329213758
1802,28509,0.99980919271417,0.9998446346470853
1803,28510,0.8639123771037902,0.9954069465833181
1804,28511,0.5165566045129817,0.07086858986408186
1805,28512,0.8948643701502976,0.8714516959754346
1806,28513,0.9999717681588012,0.999725025097256
1807,28514,0.998595778437256,0.08419895894972684
1808,28515,0.9484099589113847,0.7865857029104989
1809,28516,0.08800200903309627,0.0031200002586981644
1810,28517,0.9880800824049426,0.2718791496490222
1811,28518,0.91659337703699,0.40696025808463593
1812,28519,0.9922634987261658,0.9633428312858016
1813,28520,0.9753013938164413,0.9953631183139399
1814,28521,0.7533443307815425,0.7337225384324157
1815,28522,0.8130899797214416,0.6127168626322839
1816,28523,0.9993647127011726,0.9998356734112258
1817,28524,0.8375130224252924,0.17172440058378677
1818,28525,0.999102879279957,0.999802275866564
1819,28526,0.9927454709826627,0.9959764689671367
1820,28527,0.9837020381032244,0.972195006484947
1821,28528,0.9429316204172989,0.9901999829455221
1822,28529,0.9111844527553122,0.9981217128517128
1823,28530,0.9980030835195092,0.962466523318024
1824,28531,0.9843279719647663,0.035686712172600096
1825,28532,0.9817376067448405,0.9108059939452521
1826,28533,0.6601534468006083,0.0652973674321305
1827,28534,0.9901776394834567,0.9820421599319408
1828,28535,0.9899234625484646,0.9999135927584155
1829,28536,0.9999698106098678,0.9999217060550395
1830,28537,0.8703756364260725,0.591863232105498
1831,28538,0.9615333565368102,0.9069074872615128
1832,28539,0.08599959783359035,0.030201368619268528
1833,28540,0.8529087402409452,0.879957678869896
1834,28541,0.13089639803189648,0.020842449386986688
1835,28542,0.9891207869600107,0.9943920515227122
1836,28543,0.5429330313359114,0.039622286173465665
1837,28544,0.015000200931725105,0.0054983668330937235
1838,28545,0.9902469087374166,0.9780559126687621
1839,28546,0.09420046993190409,0.9311885659053694
1840,28547,0.9953002405904512,0.1376042470468769
1841,28548,0.9032697774662938,0.8425835819598869
1842,28549,0.9594996123623148,0.7442477857210111
1843,28550,0.4734106856597173,0.05189230036395771
1844,28551,0.8707872933588789,0.7131883426235716
1845,28552,0.18090964791283318,0.9783553140226877
1846,28553,0.9606328631233562,0.9109931917283196
1847,28554,0.8336900145483873,0.7037473015267495
1848,28555,0.9980683539921306,0.978863013261369
1849,28556,0.9999804901030006,0.9999523262289135
1850,28557,0.10931839491645362,0.016468162097740907
1851,28558,0.011969792022119908,0.014520022427881325
1852,28559,0.4483671706798608,0.03563397318864895
1853,28560,0.1010458915477475,0.00881163996405731
1854,28561,0.8713366001753187,0.6379159109321714
1855,28562,0.7944530357057233,0.40240373435877785
1856,28563,0.9509853706096699,0.9926121150075096
1857,28564,0.4531603983493515,0.008480300034719715
1858,28565,0.3798963476114209,0.4697852021009505
1859,28566,0.012508538936812098,0.0073922160556295835
1860,28567,0.9970127569648276,0.9890194771052003
1861,28568,0.9804659267074722,0.32050613857913784
1862,28569,0.9504164624701332,0.8617667918045833
1863,28570,0.9415847803288077,0.9993471403905164
1864,28571,0.2894829576525193,0.08521230590833898
1865,28572,0.33669611409456907,0.17539482165704892
1866,28573,0.962912654409881,0.9748489333601994
1867,28574,0.5632508799736792,0.07163286783346678
1868,28575,0.5919932795840628,0.3199400267266334
1869,28576,0.022091045301746014,0.04337939655774306
1870,28577,0.9852970062366107,0.10470653405958415
1871,28578,0.4030586756232658,0.5143357832517607
1872,28579,0.9246829697276475,0.7950839181405117
1873,28580,0.9998711538609862,0.999724254803527
1874,28581,0.240497026021658,0.01663431671303634
1875,28582,0.10254319529035641,0.4392079876254178
1876,28583,0.4423626061310275,0.2139942093594995
1877,28584,0.9988464871818843,0.976134824364426
1878,28585,0.9610598149843437,0.058964356285687206
1879,28586,0.9579936311147218,0.2780109794124545
1880,28587,0.3199010292886614,0.08422058898284841
1881,28588,0.9965751036671376,0.9999876946100095
1882,28589,0.9655807379758679,0.9136459266778066
1883,28590,0.9531302683832397,0.6930355496055834
1884,28591,0.5633111246775144,0.11447528304449643
1885,28592,0.5825941703174977,0.056037286541487256
1886,28593,0.9980445391604588,0.9323247258996071
1887,28594,0.8009899861483166,0.10375898242120275
1888,28595,0.9895433785398685,0.8749012721635089
1889,28596,0.974439386622759,0.871525069589945
1890,28597,0.22891619267242239,0.007538563372638489
1891,28598,0.06796166579563866,0.007551449213491577
1892,28599,0.9973520918516012,0.9832758444330236
1893,28600,0.9868301831717051,0.42439965670436586
1894,28601,0.5999150307230965,0.15315090633148604
1895,28602,0.9992735570893968,0.840005597129607
1896,28603,0.7041380461176798,0.7121228020967968
1897,28604,0.1894774948069946,0.019602585803661306
1898,28605,0.976872678656228,0.9302644095872783
1899,28606,0.8809113955254579,0.6624640601972028
1900,28607,0.9997314870584939,0.8605856946623313
1901,28608,0.9996856739390451,0.9903339577338957
1902,28609,0.9874384395213852,0.9498474109668379
1903,28610,0.30283442740391886,0.014207753209041241
1904,28611,0.9724035673344918,0.9696433517945258
1905,28612,0.67537661071459,0.2944259493660004
1906,28613,0.46163194506325417,0.240600858907073
1907,28614,0.6619872912738657,0.05355957844159199
1908,28615,0.9409439881656879,0.022261819129357492
1909,28616,0.9970908161910116,0.9863275290260983
1910,28617,0.9246836656075863,0.2757487449542051
1911,28618,0.11492207120196118,0.004614924860147998
1912,28619,0.9906473852987725,0.3380177192039378
1913,28620,0.7611554928530979,0.2962696902876028
1914,28621,0.7850218460732062,0.7206917345669508
1915,28622,0.9999066897125096,0.9998361353904033
1916,28623,0.10925764584603151,0.0178131361120642
1917,28624,0.9201021121078092,0.38710185345522674
1918,28625,0.9849531826201633,0.9768812734736132
1919,28626,0.8438839090422919,0.6415536384587356
1920,28627,0.4171944927576434,0.5375293487617562
1921,28628,0.9942053809581951,0.9731247745076668
1922,28629,0.6765248070418823,0.8473087651163195
1923,28630,0.9997493372603009,0.9985622760174561
1924,28631,0.9913878417864576,0.9716649657241047
1925,28632,0.9936556717851004,0.9681447117161757
1926,28633,0.9952635160257696,0.9777403607268746
1927,28634,0.9140185560511908,0.102395751945914
1928,28635,0.5523152677678521,0.0032651599989600003
1929,28636,0.999846722523601,0.9998378738642282
1930,28637,0.9328934179264049,0.35526093514426993
1931,28638,0.12321536141187078,0.041672447554515775
1932,28639,0.819749990815241,0.1978956216818227
1933,28640,0.9895184871646427,0.989852622617669
1934,28641,0.34388894079838633,0.48610289347043867
1935,28642,0.8926230653622715,0.7068589318853542
1936,28643,0.9645327831950227,0.9911695559783966
1937,28644,0.9810544392559669,0.7079121913423484
1938,28645,0.007586499610664454,0.008943033448166125
1939,28646,0.07397983220111187,0.028499466780835807
1940,28647,0.9681733777811775,0.9930046052043278
1941,28648,0.9842762078575287,0.7216481023295925
1942,28649,0.9310801654510588,0.2177192605754231
1943,28650,0.5427990947326641,0.1808308263453661
1944,28651,0.19548068623711007,0.4276739444917477
1945,28652,0.9996842075396846,0.9982035964007361
1946,28653,0.932872920910575,0.4149843356338072
1947,28654,0.9749246078650503,0.652329852903004
1948,28655,0.03458044201323767,0.014641549498469627
1949,28656,0.9456484060355071,0.11401686172034012
1950,28657,0.26173139293307024,0.32155023139250827
1951,28658,0.9331976671560027,0.9927598561435063
1952,28659,0.026361393494895784,0.0014598461700619588
1953,28660,0.9468526553757037,0.9219217336710335
1954,28661,0.8552680974361447,0.9999365199714626
1955,28662,0.8761895147656201,0.6181960410465475
1956,28663,0.996335384326169,0.7052053574731516
1957,28664,0.38865597986590444,0.36037327528293905
1958,28665,0.023527472687849674,0.008635931069196058
1959,28666,0.5057027296718322,0.01396185938824824
1960,28667,0.8811078519874039,0.562493373002887
1961,28668,0.9994112032606891,0.9973859755642825
1962,28669,0.9820077059824163,0.21734887446572027
1963,28670,0.783242508531039,0.7551301100041673
1964,28671,0.30015164674288225,0.0041506251646761996
1965,28672,0.007637619934624078,0.002011621997525162
1966,28673,0.691168991677009,0.6084541094362245
1967,28674,0.9667607583521726,0.12449515563203391
1968,28675,0.9794700797704173,0.951234563315442
1969,28676,0.9838818302889581,0.987319974865152
1970,28677,0.4906857845426771,0.009478107697622782
1971,28678,0.6775569496832766,0.9287062336396248
1972,28679,0.4584292814293029,0.9496777724593416
1973,28680,0.9936357999341495,0.9934220408564427
1974,28681,0.14103351497770353,0.14180587544385448
1975,28682,0.9937636467085863,0.48034497261522807
1976,28683,0.013141088291650303,0.006254025264778977
1977,28684,0.8565081799489672,0.16663470336684005
1978,28685,0.9841504723692694,0.943897259444227
1979,28686,0.16005513928556284,0.5451892258506928
1980,28687,0.9649444353930655,0.09915314481710102
1981,28688,0.0037235118136620562,0.004587427705051571
1982,28689,0.9971694706602182,0.9220925959479888
1983,28690,0.13973557449199284,0.8135265751469918
1984,28691,0.6732682312750666,0.1136720831262967
1985,28692,0.3414567259275214,0.755765073167691
1986,28693,0.09611071735032613,0.05621134067406199
1987,28694,0.4788813601910283,0.08387336348799528
1988,28695,0.9573085861727112,0.17102864837933943
1989,28696,0.9943885372120945,0.8043368163453336
1990,28697,0.935252498018545,0.09059149001321706
1991,28698,0.9023518312943141,0.12627765649480988
1992,28699,0.5459304028223605,0.32004913079515074
1993,28700,0.9400513946775554,0.8769940399486946
1994,28701,0.7311557868446641,0.793054484464437
1995,28702,0.41628322881606444,0.019493922686414596
1996,28703,0.9530946008438813,0.9327715608551608
1997,28704,0.03794452707292839,0.04497433400349895
1998,28705,0.9903373924842518,0.9991470491632811
1999,28706,0.048933246600108476,0.05558547804949255
2000,28707,0.9931506506888156,0.8892307720002793
2001,28708,0.7587771821353658,0.5466678525527422
2002,28709,0.9995721898788258,0.9999540358734448
2003,28710,0.9840778616701822,0.06874017148806963
2004,28711,0.9604611826668878,0.4557187136718851
2005,28712,0.974395598225984,0.15134353174370177
2006,28713,0.9603413117617413,0.9555121773780223
2007,28714,0.9692210098520472,0.4289398052854547
2008,28715,0.995697852727691,0.9933439104749694
2009,28716,0.9745078274444501,0.8535668206179362
2010,28717,0.5249956823421384,0.08325065386413452
2011,28718,0.978401795856198,0.992650358164211
2012,28719,0.9996804091414887,0.9957265281344171
2013,28720,0.23528735909092288,0.003888649333101498
2014,28721,0.7967475630926065,0.34937852517925
2015,28722,0.9833269997215148,0.07047353956144475
2016,28723,0.9380944761879817,0.019234629693958893
2017,28724,0.9801223937045277,0.4243846574193923
2018,28725,0.8648451573334952,0.08657551993944083
2019,28726,0.9899002414828441,0.7051788093230079
2020,28727,0.3410081799501319,0.10401720755332743
2021,28728,0.9992378637585885,0.999019041245398
2022,28729,0.998530367797833,0.8663116239739364
2023,28730,0.9863194884792773,0.9663099796936978
2024,28731,0.9995376828212538,0.33580914879362267
2025,28732,0.8294364070770319,0.4171521842366646
2026,28733,0.6691454406319085,0.1287688084420523
2027,28734,0.9476579397824366,0.5821829111288195
2028,28735,0.30764779896070227,0.24020344365290605
2029,28736,0.9932202301110923,0.5081652935249932
2030,28737,0.0429587638751422,0.15217088344034044
2031,28738,0.774155067877817,0.05667383502093564
2032,28739,0.42218895927533,0.026411730915589845
2033,28740,0.9116574846318208,0.3586458085382139
2034,28741,0.9216076695157501,0.2951799151575041
2035,28742,0.0023743181549168413,0.0019572604318166373
2036,28743,0.999949871970961,0.9999619175929286
2037,28744,0.8774412901764963,0.1746524505735904
2038,28745,0.9847817333120659,0.994986413312457
2039,28746,0.9948360399662804,0.9901787374057133
2040,28747,0.3326436618481733,0.06324584987889213
2041,28748,0.9999447629015463,0.9992782416536142
2042,28749,0.4528679149853888,0.09328033734843307
2043,28750,0.9885750288741805,0.8882399352009988
2044,28751,0.02324999935650307,0.04619205264174925
2045,28752,0.9933976052398776,0.9633369379150643
2046,28753,0.9950918348967177,0.3241314467550555
2047,28754,0.9898269594361389,0.6400228656150476
2048,28755,0.3700081613480163,0.023310362805772773
2049,28756,0.5164530510510666,0.11462485527847008
2050,28757,0.8829416314401359,0.6965330723936844
2051,28758,0.9652811354480334,0.9573650260892931
2052,28759,0.9697225876453958,0.7137395669844754
2053,28760,0.9708290985133821,0.9136349838221194
2054,28761,0.9944657848643184,0.9418790057617035
2055,28762,0.9960917525308337,0.9997269166123037
2056,28763,0.957277640845234,0.6091026345656889
2057,28764,0.9923190555866287,0.9008372251111558
2058,28765,0.9850305117535875,0.12447707239282177
2059,28766,0.9307711438177405,0.9212202156441247
2060,28767,0.3415908207741638,0.09012004032649118
2061,28768,0.10186843205349116,0.006554186302900049
2062,28769,0.9933516304708453,0.9979528937486444
2063,28770,0.8555561443476755,0.3930521902627738
2064,28771,0.9564718671558541,0.902384380610202
2065,28772,0.7300132741735583,0.26849267030762225
2066,28773,0.9322655003850499,0.996021812680182
2067,28774,0.9905741965447076,0.9552850866516396
2068,28775,0.5604391738328424,0.16069023325654566
2069,28776,0.9853224722424486,0.9568775388761832
2070,28777,0.06234352557772019,0.008627205959423878
2071,28778,0.33638596087446326,0.025426201925147694
2072,28779,0.8616041336332579,0.4201754307986918
2073,28780,0.9476244755856901,0.7727755929124294
2074,28781,0.9955040514277287,0.9829699098634633
2075,28782,0.9554414841612603,0.6831308022884763
2076,28783,0.9999446069144717,0.8131669988971508
2077,28784,0.7827396007018129,0.02416625566426567
2078,28785,0.8830538826545864,0.8396368391907714
2079,28786,0.6292928279870416,0.4495338134569915
2080,28787,0.5109823192239658,0.4417331450676752
2081,28788,0.9545614502755461,0.9197158593633598
2082,28789,0.5550014492669108,0.023639677252332455
2083,28790,0.9409384782297058,0.5110895979624438
2084,28791,0.945917456195466,0.5446066356142406
2085,28792,0.9999227872720792,0.9998363730119671
2086,28793,0.5450661008268215,0.9979134527664718
2087,28794,0.6028077815051935,0.12271422168307522
2088,28795,0.3950343393709474,0.52104612560499
2089,28796,0.5671343015666689,0.013302328247728847
2090,28797,0.9132471192332148,0.2904778755217642
2091,28798,0.8765989186699192,0.7064970076603804
2092,28799,0.9983337167406846,0.9998348210840894
2093,28800,0.8813249085722062,0.39634025442092524
2094,28801,0.027349875054397958,0.006379076211777103
2095,28802,0.40642042628698727,0.3974347364728203
2096,28803,0.5145854521536309,0.8015084898555973
2097,28804,0.973347216430826,0.993491918815092
2098,28805,0.06211015229728148,0.002586713864014376
2099,28806,0.950263325828263,0.7917071327728353
2100,28807,0.9855007239976916,0.9833605430304476
2101,28808,0.9995794236656572,0.9990650039399088
2102,28809,0.022871447510961394,0.029392494367598443
2103,28810,0.22692600156717047,0.008955631186118597
2104,28811,0.8427335736115372,0.8975324562949393
2105,28812,0.9763505250150566,0.9226016715353547
2106,28813,0.9721923725842723,0.37949289607932934
2107,28814,0.9024666117091286,0.009773399201501609
2108,28815,0.9850570092173123,0.825029779871536
2109,28816,0.9626501057065605,0.3607566272744819
2110,28817,0.6119186608058658,0.06774573465700519
2111,28818,0.8688754352181535,0.5545854947946244
2112,28819,0.9867639334417324,0.5929607938902555
2113,28820,0.8360890712170703,0.27430253572517677
2114,28821,0.947689811923323,0.891111360676073
2115,28822,0.9468775053099991,0.4719314597269157
2116,28823,0.9946892416953275,0.8184927347197498
2117,28824,0.9860670726748553,0.7923911429024642
2118,28825,0.8470128634698464,0.9967290922426183
2119,28826,0.8321364580939652,0.21508377894683733
2120,28827,0.7768408060837163,0.1541970683095352
2121,28828,0.4087128902695721,0.020153939736954216
2122,28829,0.9698739959112551,0.9999063501984864
2123,28830,0.9801933747376426,0.935037549652295
2124,28831,0.9986053611879123,0.9936290597684928
2125,28832,0.9442348470095141,0.8146292766774309
2126,28833,0.9356281985554696,0.7155969343018311
2127,28834,0.9992666547330096,0.8202048939651452
2128,28835,0.9960238673908847,0.9946997939784101
2129,28836,0.998356624806985,0.9749310442985384
2130,28837,0.07468289514857746,0.04460811015530631
2131,28838,0.4389690849590405,0.34144332582254455
2132,28839,0.9522831968787578,0.34159259424476507
2133,28840,0.1509486354818695,0.11415558836806101
2134,28841,0.988298525486014,0.9655617201190986
2135,28842,0.7670881666644235,0.20219610495181006
2136,28843,0.2202295445518289,0.016358235060751448
2137,28844,0.8548746705834761,0.09537695091307515
2138,28845,0.4746348068644844,0.08823975614603069
2139,28846,0.9996204017207769,0.6932221890286432
2140,28847,0.6700224751780339,0.7995763894666054
2141,28848,0.992906119076036,0.9273367395569816
2142,28849,0.9942713981914161,0.5502108682989828
2143,28850,0.9746759994454961,0.8535880898126658
2144,28851,0.9833263451509999,0.22494410624719344
2145,28852,0.9745747523365346,0.9980638658382145
2146,28853,0.544081474797295,0.09945195878228136
2147,28854,0.9968019453797733,0.8904818742842877
2148,28855,0.22797506424596198,0.05306187364570732
2149,28856,0.9999883231083213,0.990862709743839
2150,28857,0.9974366736433847,0.2976077641128238
2151,28858,0.8195144025264951,0.06756618230731735
2152,28859,0.700946880918164,0.05298377957951257
2153,28860,0.969770205631349,0.400517300847934
2154,28861,0.7699830095848222,0.25553406354062
2155,28862,0.08563505473553777,0.016101025992052934
2156,28863,0.4357800582419342,0.9626246320082776
2157,28864,0.005161553607477822,0.0004946486314600467
2158,28865,0.5980945843226055,0.1395498682350551
2159,28866,0.7200679224584984,0.28721910601443784
2160,28867,0.9903305663951758,0.8907120458382684
2161,28868,0.9242447480043335,0.39728624568587395
2162,28869,0.9860623903799329,0.7523858182556975
2163,28870,0.975035470133892,0.9715475776584135
2164,28871,0.9668054552611854,0.4245227707617234
2165,28872,0.9988370199839898,0.9814069743153949
2166,28873,0.9432044282152253,0.9733194064935603
2167,28874,0.9874076890071339,0.7228509302551828
2168,28875,0.1263848560851602,0.01210699555477857
2169,28876,0.5963426869084998,0.28102290461983354
2170,28877,0.9999306318328643,0.9973491132351452
2171,28878,0.8260005157873589,0.9392159180139031
2172,28879,0.990396661053895,0.9563401415845532
2173,28880,0.9502458406236476,0.0415821717675063
2174,28881,0.9732902271742808,0.9633451663898951
2175,28882,0.9858853171352475,0.9250058952025888
2176,28883,0.8253613190888678,0.7667251581740991
2177,28884,0.9819251017610879,0.7032635498993335
2178,28885,0.3533061977698698,0.10697367505332461
2179,28886,0.8287725039772285,0.906635597272503
2180,28887,0.6718395376048478,0.027023149084646488
2181,28888,0.627096817513033,0.00181607606589404
2182,28889,0.25097231344982074,0.05828014460171071
2183,28890,0.8844317155834687,0.9985919105253876
2184,28891,0.9608136379512471,0.882496248026474
2185,28892,0.923225306282181,0.2670350852900678
2186,28893,0.3025649184656947,0.20450825113755852
2187,28894,0.9491623301215156,0.7616565667080066
2188,28895,0.8077025125808273,0.8794225368127453
2189,28896,0.986006426769044,0.9636195395979105
2190,28897,0.03692455520315524,0.0361268728978246
2191,28898,0.8066945079512972,0.030017350943642145
2192,28899,0.9939394057189749,0.9716253663638053
2193,28900,0.010957595808237429,0.03578754753887515
2194,28901,0.9992836763263686,0.9893661543828589
2195,28902,0.7750686005723199,0.9968225121621315
2196,28903,0.1938868040563303,0.6263673305044788
2197,28904,0.9860652602417356,0.8662907352972351
2198,28905,0.6552849562959664,0.009820393672929766
2199,28906,0.9966643589111813,0.6188725891348649
2200,28907,0.9232981053066631,0.15623987608815837
2201,28908,0.9651411982254221,0.9579445318709726
2202,28909,0.4856245624003662,0.018064362643733907
2203,28910,0.8105592146554328,0.949652496371958
2204,28911,0.9443150049811185,0.6285026092013267
2205,28912,0.9963468425742231,0.9825709410621045
2206,28913,0.9899022947017768,0.9289191123099694
2207,28914,0.07495627354300982,0.007673472128553435
2208,28915,0.8984230087464448,0.9258869236012406
2209,28916,0.8997557047977874,0.024457390961261403
2210,28917,0.9997724917852641,0.9997283026170496
2211,28918,0.9876212060909503,0.7443453956394281
2212,28919,0.017337746845204557,0.01128140985157494
2213,28920,0.021674726723002014,0.02363597132695349
2214,28921,0.9323611697860111,0.39620322630442734
2215,28922,0.8157875452278276,0.573204536304441
2216,28923,0.9956054160118039,0.980829472535078
2217,28924,0.9807198154507942,0.7607945547009447
2218,28925,0.95222889059631,0.5826535137353402
2219,28926,0.8945873695419653,0.12388104887419604
2220,28927,0.011682165436584378,0.038694354104140995
2221,28928,0.9689513696023548,0.8577034637549942
2222,28929,0.9989478659728763,0.9998068736482285
2223,28930,0.9529764740523813,0.7352532215790304
2224,28931,0.9969598771430991,0.9902504139929591
2225,28932,0.8163706250298086,0.44240597544723115
2226,28933,0.9103603623123742,0.48507909351013934
2227,28934,0.32103446962421983,0.01578353095680362
2228,28935,0.9993018498997401,0.6294168303424089
2229,28936,0.9990699238947929,0.47186562835598744
2230,28937,0.9641806072215896,0.7645902780548465
2231,28938,0.9486360127521122,0.22871239194075857
2232,28939,0.6897847483188466,0.5848996468791482
2233,28940,0.9978904994927679,0.9928733903066633
2234,28941,0.9974901117949203,0.9941870675364294
2235,28942,0.9937385801208982,0.6868074165937229
2236,28943,0.9984468066867398,0.9083643843979096
2237,28944,0.9111126629575377,0.3186125624610702
2238,28945,0.8791487504869825,0.6974788182726128
2239,28946,0.4583383741167318,0.04855881214235418
2240,28947,0.4876154766303888,0.1681393830299195
2241,28948,0.9716069302331451,0.5686838680450897
2242,28949,0.2869200427163059,0.018783303218900458
2243,28950,0.9479227130698575,0.3320571701892333
2244,28951,0.9295579110342321,0.671575548402757
2245,28952,0.7081038126906383,0.046596846925225324
2246,28953,0.6340581054203049,0.574639282244505
2247,28954,0.9709271222222272,0.8876097711828497
2248,28955,0.021817609754096808,0.023313286098192543
2249,28956,0.9726135659159193,0.45990361517493006
2250,28957,0.9523270507965765,0.966937909105026
2251,28958,0.9710615504175804,0.7036213182418831
2252,28959,0.18093221576627483,0.09562919996778642
2253,28960,0.9460105267142335,0.9566039985806668
2254,28961,0.462482926067353,0.06023928858273032
2255,28962,0.942401910067899,0.5439722819774805
2256,28963,0.37520832728281167,0.6497919193238931
2257,28964,0.914410423148306,0.6124038824943401
2258,28965,0.7321259268693721,0.47767815210875175
2259,28966,0.9932158689491368,0.9258785911397202
2260,28967,0.9727339100615001,0.23043501743095016
2261,28968,0.5211168569566039,0.17674540449995732
2262,28969,0.9878519290582785,0.7585163288612508
2263,28970,0.24786905613860316,0.03678589461367099
2264,28971,0.005611767096354784,0.000692297284213772
2265,28972,0.7394581152890084,0.6060208629380229
2266,28973,0.9693927283829429,0.7424498787851845
2267,28974,0.025919556739076425,0.007505433617846288
2268,28975,0.9638849298259,0.7186844640296592
2269,28976,0.9968976482576977,0.9959343626039499
2270,28977,0.9819164317596035,0.9980541974323894
2271,28978,0.21906882868394503,0.026315149687985692
2272,28979,0.9356461744961436,0.995647321104121
2273,28980,0.15109007443155298,0.09477471616016805
2274,28981,0.9502010117273444,0.5801434938636897
2275,28982,0.9878780097456927,0.9547842800451949
2276,28983,0.20472210308486555,0.15553269440761527
2277,28984,0.7461870512275997,0.5050449015021219
2278,28985,0.023752938171552638,0.0514879994888103
2279,28986,0.9997806447917235,0.9999884653531836
2280,28987,0.7720350725308791,0.9642228751719512
2281,28988,0.9672635658125643,0.6989483185970411
2282,28989,0.9051668614454507,0.8077208866012281
2283,28990,0.9263739000712455,0.5675021856630058
2284,28991,0.998529328165764,0.980115908744041
2285,28992,0.6353895279679929,0.21999675835526789
2286,28993,0.9312352198619495,0.7050385792231647
2287,28994,0.5441182827969319,0.14560016181585542
2288,28995,0.9416758475322622,0.880242739091886
2289,28996,0.9971003896285067,0.9960291553218213
2290,28997,0.9205214607222636,0.6194536090313212
2291,28998,0.7773681122555164,0.4315808397144047
2292,28999,0.6188203225832087,0.024670012841174472
2293,29000,0.9545607186952176,0.43715035305473715
2294,29001,0.9819214905659425,0.5686769304846329
2295,29002,0.4844580092852803,0.0025171345027025396
2296,29003,0.1002704153993512,0.0034156260120403164
2297,29004,0.9813245075411325,0.6566535207515771
2298,29005,0.025857307491778676,0.0068433288971726835
2299,29006,0.650400177459732,0.10856947417557633
2300,29007,0.9932164508639314,0.9886594476502933
2301,29008,0.886812807059231,0.059659467774722884
2302,29009,0.19150305710589757,0.025089615302032593
2303,29010,0.9939938440153551,0.9834871682885564
2304,29011,0.8426650877445497,0.8700626846998183
2305,29012,0.9999918629988378,0.9999894509197553
2306,29013,0.975916441454725,0.9511067531572247
2307,29014,0.994932981421916,0.9353805652279504
2308,29015,0.8506534135515159,0.46306660093394447
2309,29016,0.026602692568123244,0.0029702753338815184
2310,29017,0.9564580525434806,0.4243499590490457
2311,29018,0.9537939159436423,0.6154136411689484
2312,29019,0.8250107193582208,0.4682302638739217
2313,29020,0.17062401046066353,0.4461225720868337
2314,29021,0.9567618852803542,0.47738189416098775
2315,29022,0.16340124080458698,0.10241436295707845
2316,29023,0.6828087953825122,0.07816903994469401
2317,29024,0.9198216084657234,0.39890767698802543
2318,29025,0.9434465297254976,0.27624578015130646
2319,29026,0.968840358274241,0.6279533473711394
2320,29027,0.0046270645522447544,0.007585074090805296
2321,29028,0.956627792422433,0.7050346403816494
2322,29029,0.9242683998790076,0.039761740180031924
2323,29030,0.0031234305569488334,0.00029206764486690046
2324,29031,0.9976657373425428,0.9908717523316865
2325,29032,0.9901694980683192,0.7921715420429188
2326,29033,0.9942352549134396,0.9845421848096767
2327,29034,0.9543728370910393,0.5042108491869011
2328,29035,0.8925740583649193,0.05991668390749232
2329,29036,0.5645174623301676,0.23061908485090368
2330,29037,0.7157399094618591,0.38311501765161954
2331,29038,0.08760670245469956,0.03578933621631414
2332,29039,0.4247342869083997,0.033858278306599744
2333,29040,0.9160031971754722,0.20286348074861285
2334,29041,0.12831048548591603,0.05141718152326474
2335,29042,0.8233790695274535,0.5199104027796261
2336,29043,0.5427604194369895,0.3780257938788608
2337,29044,0.8214303412451829,0.12089625567011887
2338,29045,0.9640770981457156,0.910658904940918
2339,29046,0.012367243076437063,0.8833450761409354
2340,29047,0.9903993457448815,0.7042616877741207
2341,29048,0.074954983079094,0.014690973324189593
2342,29049,0.9929061119316265,0.9940786397693028
2343,29050,0.23111735520957222,0.0006547861663864885
2344,29051,0.9921044485845647,0.851835468518274
2345,29052,0.648382717610393,0.9745700085648769
